+Crataegomespilus dardarii
Vasconcellea quercifolia
Vasconcellea sphaerocarpa
Vasconcellea sprucei
Vasconcellea stipulata
Vasconcellea weberbaueri
Vasconcellea x heilbornii
Vaseyanthus brandegeei
Vaseyochloa multinervosa
Vasqueziella spp.
Vassobia breviflora
Vassobia fasciculata
Vatairea erythrocarpa
Vatairea guianensis
Vatairea heteroptera
Vataireopsis araroba
Vataireopsis speciosa
Vateria copallifera
Vateria indica
Vatica bella
Vatica cuspidata
Vatica flavida
Vatica harmandiana
Vatica havilandii
Vatica heteroptera
Vatica hullettii
Vatica lobata
Vatica lowii
Vatica maingayi
Vatica mangachapoi
Vatica nitens
Vatica odorata
Vatica pallida
Vatica pauciflora
Vatica ridleyana
Vatica scortechinii
Vatica stapfiana
Vatica umbonata
Vatica venulosa
Vatovaea pseudolablab
Vatricania guentheri
Vaupesia cataractarum
Vauquelinia angustifolia
Vauquelinia californica
Vauquelinia corymbosa
Vauquelinia pauciflora
Vavilovia formosa
Vegaea pungens
Veitchia arecina
Veitchia filifera
Veitchia joannis
Veitchia macdanielsii
Veitchia spp.
Velezia rigida
Velleia connata
Velleia cycnopotamica
Velleia rosea
Velleia trinervis
Vellereophyton dealbatum
Vellozia flavicans
Vellozia gigantea
Vellozia lithophila
Vellozia phantasmagorica
Veltheimia bracteata
Veltheimia capensis
Venegasia carpesioides
Venidium fastuosum
Ventenata avenacea
Ventenata dubia
Ventilago denticulata
Ventilago leiocarpa
Ventilago madraspatana
Ventilago nisidae
Ventilago nisidai
Ventilago viminalis
Venturiella sinensis
Vepris lanceolata
Vepris mildbraediana
Vepris morogorensis
Veratrum album
Veratrum californicum
Veratrum caudatum
Veratrum dahuricum
Veratrum eschscholtzianum
Veratrum eschscholtzii
Veratrum fimbriatum
Veratrum grandiflorum
Veratrum hybridum
Veratrum insolitum
Veratrum intermedium
Veratrum latifolium
Veratrum luteum
Veratrum maackii
Veratrum nigrum
Veratrum oxysepalum
Veratrum parviflorum
Veratrum schindleri
Veratrum speciosum
Veratrum spp.
Veratrum tenuipetalum
Veratrum virginicum
Veratrum viride
Veratrum woodii
Verbascum adzharicum
Verbascum antiochium
Verbascum arcturus
Verbascum battandieri
Verbascum blattaria
Verbascum bombyciferum
Verbascum chaixii
Verbascum creticum
Verbascum cylleneum
Verbascum densiflorum
Verbascum epixanthinum
Verbascum faurei
Verbascum giganteum
Verbascum gnaphalodes
Verbascum graecum
Verbascum longifolium
Verbascum luridiflorum
Verbascum lychnitis
Verbascum macrurum
Verbascum nigrum
Verbascum olympicum
Verbascum oreophilum
Verbascum orientale
Verbascum phlomoides
Verbascum phoeniceum
Verbascum pulverulentum
Verbascum pyramidatum
Verbascum pyroliforme
Verbascum rotundifolium
Verbascum rupestre
Verbascum salviifolium
Verbascum sinaiticum
Verbascum sinuatum
Verbascum songaricum
Verbascum speciosum
Verbascum spp.
Verbascum thapsiforme
Verbascum thapsus
Verbascum turkestanicum
Verbascum undulatum
Verbascum virgatum
Verbascum wiedemannianum
Verbascum x hybridum
Verbascum ×kerneri
Verbascum ×pterocaulon
Verbascum ×ramigerum
Verbascum ×spurium
Verbena abramsii
Verbena alata
Verbena ambrosiifolia
Verbena andalgalensis
Verbena angustifolia
Verbena arizonica
Verbena atacamensis
Verbena australis
Verbena bangiana
Verbena berteroi
Verbena bipinnatifida
Verbena bonariensis
Verbena bonariensis
Verbena bracteata
Verbena bracteosa
Verbena brasiliensis
Verbena californica
Verbena calinfera
Verbena cameronensis
Verbena canadensis
Verbena canescens
Verbena caniuensis
Verbena carnea
Verbena carolina
Verbena carolinensis
Verbena carollata
Verbena catamarcensis
Verbena chiricahensis
Verbena ciliata
Verbena clavata
Verbena cloverae
Verbena cochabambensis
Verbena concepcionis
Verbena cumingii
Verbena cuneifolia
Verbena delicatula
Verbena delticola
Verbena demareei
Verbena demissa
Verbena ehrenbergiana
Verbena ephedroides
Verbena falcata
Verbena ferreyrae
Verbena filicaulis
Verbena glabrata
Verbena gooddingii
Verbena goyazensis
Verbena gracilescens
Verbena gracilis
Verbena grisea
Verbena halei
Verbena hastata
Verbena hayekii
Verbena hirta
Verbena hirtella
Verbena hispida
Verbena hybrida
Verbena imbricata
Verbena inamoena
Verbena incisa
Verbena incompta
Verbena inconspicua
Verbena intermedia
Verbena johnstonii
Verbena kuhlmannii
Verbena lambertii
Verbena landbeckii
Verbena lasiostachys
Verbena lindbergii
Verbena lindmanii
Verbena litoralis
Verbena livermorensis
Verbena lobata
Verbena lundelliorum
Verbena macdougalii
Verbena macrodonta
Verbena madrensis
Verbena maritima
Verbena menthifolia
Verbena moctezumae
Verbena montevidensis
Verbena monticola
Verbena moranii
Verbena multiglandulosa
Verbena neomexicana
Verbena nivea
Verbena officinalis
Verbena orcuttiana
Verbena ovata
Verbena paranensis
Verbena paulensis
Verbena paulsenii
Verbena pedicellata
Verbena perennis
Verbena peruviana
Verbena pinetorum
Verbena plicata
Verbena polyantha
Verbena polycephala
Verbena polystachya
Verbena porrigens
Verbena prostrata
Verbena pseudojuncea
Verbena pubera
Verbena pulchella
Verbena pulchella
Verbena pumila
Verbena quandrangulata
Verbena racemosa
Verbena ramboi
Verbena ramulosa
Verbena recta
Verbena rectiloba
Verbena reineckii
Verbena ribifolia
Verbena rigida
Verbena riparia
Verbena robusta
Verbena runyonii
Verbena sagittalis
Verbena scabra
Verbena scabrella
Verbena sedula
Verbena simplex
Verbena spartioides
Verbena sphaerocarpa
Verbena spp.
Verbena storeoclada
Verbena stricta
Verbena subpetiolata
Verbena subuligera
Verbena supina
Verbena swiftiana
Verbena tampensis
Verbena tenera
Verbena tenuisecta
Verbena tessmannii
Verbena tomophylla
Verbena townsendii
Verbena trachea
Verbena trifida
Verbena triternata
Verbena tumidula
Verbena urticifolia
Verbena valerianoides
Verbena variabilis
Verbena venosa
Verbena verecunda
Verbena verna
Verbena villifolia
Verbena weberbaueri
Verbena wrightii
Verbena xutha
Verbena xylopoda
Verbena ×allenii
Verbena ×bingenensis
Verbena ×blanchardii
Verbena ×clemensiorum
Verbena ×crookshanksii
Verbena ×deamii
Verbena ×dodgei
Verbena ×engelmannii
Verbena ×goodmanii
Verbena ×hybrida
Verbena ×illicita
Verbena ×moechina
Verbena ×oklahomensis
Verbena ×paniculatistricta
Verbena ×perriana
Verbena ×rydbergii
Verbena ×stuprosa
Verbesina alata
Verbesina alba
Verbesina alternifolia
Verbesina aristata
Verbesina arnottii
Verbesina auriculigera
Verbesina chapmanii
Verbesina dissita
Verbesina encelioides
Verbesina exauriculata
Verbesina gigantea
Verbesina glabrata
Verbesina grisebachii
Verbesina guatemalensis
Verbesina hastata
Verbesina helianthoides
Verbesina heterophylla
Verbesina howardiana
Verbesina laciniata
Verbesina lavenia
Verbesina lindheimeri
Verbesina longifolia
Verbesina microptera
Verbesina microptera
Verbesina nana
Verbesina nodiflora
Verbesina nudicaulis
Verbesina occidentalis
Verbesina oreophila
Verbesina pauciflora
Verbesina persicifolia
Verbesina podocephala
Verbesina prostrata
Verbesina rothrockii
Verbesina sinuata
Verbesina spp.
Verbesina subcordata
Verbesina texana
Verbesina turbacensis
Verbesina virginica
Verbesina walteri
Verbesina warei
Vermilacinia acicularis
Vermilacinia cephalota
Vermilacinia cerebra
Vermilacinia ceruchoides
Vermilacinia combeoides
Vermilacinia corrugata
Vermilacinia howei
Vermilacinia laevigata
Vermilacinia leopardina
Vermilacinia nylanderi
Vermilacinia paleoderma
Vermilacinia polymorpha
Vermilacinia procera
Vermilacinia pumila
Vermilacinia robusta
Vermilacinia tigrina
Vermilacinia tuberculata
Vermilacinia zebrina
Vernicia cordata
Vernicia fordii
Vernicia montana
Vernicia spp.
Vernonanthura brasiliana
Vernonanthura chamaedrys
Vernonanthura montevidensis
Vernonanthura nudiflora
Vernonanthura patens
Vernonanthura squamulosa
Vernonella luembensis
Vernonella subaphylla
Vernonia aborigina
Vernonia acaulis
Vernonia albicaulis
Vernonia altissima
Vernonia angustifolia
Vernonia anthelmintica
Vernonia arkansana
Vernonia baldwinii
Vernonia blodgettii
Vernonia borinquensis
Vernonia cinerea
Vernonia crinita
Vernonia cuneata
Vernonia fasciculata
Vernonia flaccidifolia
Vernonia galamensis
Vernonia gigantea
Vernonia glauca
Vernonia harperi
Vernonia interior
Vernonia larseniae
Vernonia larsenii
Vernonia lettermanii
Vernonia lettermannii
Vernonia lindheimeri
Vernonia marginata
Vernonia missurica
Vernonia noveboracensis
Vernonia ovalifolia
Vernonia pauciflora
Vernonia proctori
Vernonia pulchella
Vernonia recurva
Vernonia rigidifolia
Vernonia scaberrima
Vernonia sericea
Vernonia solweziensis
Vernonia spp.
Vernonia syringifolia
Vernonia teucrioides
Vernonia texana
Vernonia ×concinna
Vernonia ×dissimilis
Vernonia ×georgiana
Vernonia ×guadalupensis
Vernonia ×illinoensis
Vernonia ×peralta
Vernonia ×vulturina
Vernoniastrum ambiguum
Vernoniastrum latifolium
Vernoniastrum musofense
Vernoniastrum nestor
Vernoniastrum ugandense
Veronica abyssinica
Veronica acinifolia
Veronica acrotheca
Veronica agrestis
Veronica alatavica
Veronica albanica
Veronica albicans
Veronica aleppica
Veronica allionii
Veronica alpina
Veronica americana
Veronica amoena
Veronica amplexicaulis
Veronica anagallidiformis
Veronica anagallis
Veronica anagallis-aquatica
Veronica anagalloides
Veronica annulata
Veronica antalyensis
Veronica aphylla
Veronica aragonensis
Veronica arceutobia
Veronica arenosa
Veronica argute-serrata
Veronica armena
Veronica armstrongii
Veronica arvensis
Veronica aucheri
Veronica austriaca
Veronica avromanica
Veronica aznavourii
Veronica bachofenii
Veronica balansae
Veronica barkeri
Veronica baumgartenii
Veronica baylyi
Veronica beccabunga
Veronica bellidioides
Veronica biggarii
Veronica biloba
Veronica birleyi
Veronica bogosensis
Veronica bollonsii
Veronica bombycina
Veronica borissovae
Veronica bozakmanii
Veronica brownii
Veronica buchananii
Veronica bucharica
Veronica bullii
Veronica bungei
Veronica buxbaumii
Veronica caespitosa
Veronica callitrichoides
Veronica calycina
Veronica campylopoda
Veronica cana
Veronica capillipes
Veronica capitata
Veronica capsellicarpa
Veronica cardiocarpa
Veronica catarractae
Veronica catenata
Veronica caucasica
Veronica ceratocarpa
Veronica cetikiana
Veronica chamaedrys
Veronica chamaepithyoides
Veronica chartonii
Veronica chathamica
Veronica chayuensis
Veronica chinoalpina
Veronica chionantha
Veronica ciliata
Veronica cinerea
Veronica colchica
Veronica colensoi
Veronica comosa
Veronica connata
Veronica copelandii
Veronica corriganii
Veronica cretacea
Veronica crinata
Veronica crinita
Veronica crista-galli
Veronica cuneifolia
Veronica cupressoides
Veronica cusickii
Veronica cymbalaria
Veronica czerniakowskiana
Veronica dabneyi
Veronica daranica
Veronica daurica
Veronica davisii
Veronica debilis
Veronica decumbens
Veronica decussata
Veronica deltigera
Veronica densiflora
Veronica denudata
Veronica derwentiana
Veronica dichrus
Veronica didyma
Veronica dieffenbachii
Veronica dillenii
Veronica diosmifolia
Veronica donetzica
Veronica donii
Veronica elliptica
Veronica elmaliensis
Veronica emodi
Veronica erinoides
Veronica eriogyne
Veronica euphrasiifolia
Veronica euxina
Veronica evenosa
Veronica fargesii
Veronica farinosa
Veronica fedtschenkoi
Veronica filifolia
Veronica filiformis
Veronica filipes
Veronica formosa
Veronica forrestii
Veronica fragilis
Veronica franciscana
Veronica francispetae
Veronica fridericae
Veronica fruticans
Veronica fruticulosa
Veronica fuhsii
Veronica galathica
Veronica gaubae
Veronica gentianoides
Veronica gibbsii
Veronica glaberrima
Veronica glandifera
Veronica glandulifera
Veronica glandulosa
Veronica glauca
Veronica glaucophylla
Veronica godefroyana
Veronica gorbunovii
Veronica gracilis
Veronica grandiflora
Veronica grandiflora
Veronica grandis
Veronica grisebachii
Veronica hectorii
Veronica hederifolia
Veronica henryi
Veronica hillebrandii
Veronica himalensis
Veronica hispidula
Veronica hookeriana
Veronica hulkeana
Veronica humifusa
Veronica imerethica
Veronica incana
Veronica intercedens
Veronica jacquinii
Veronica japonensis
Veronica javanica
Veronica kaiseri
Veronica kavusica
Veronica kermisina
Veronica khorossanica
Veronica kindlii
Veronica kopetdaghensis
Veronica kopgecidiensis
Veronica kotschyana
Veronica kurdica
Veronica laeta
Veronica lanosa
Veronica lanuginosa
Veronica latifolia
Veronica lavaudiana
Veronica laxa
Veronica laxissima
Veronica leiocarpa
Veronica leiophylla
Veronica ligustrifolia
Veronica linariifolia
Veronica liwanensis
Veronica loganioides
Veronica longifolia
Veronica longipetiolata
Veronica luetkeana
Veronica lyallii
Veronica lycica
Veronica lycopodioides
Veronica macrantha
Veronica macrocarpa
Veronica macropoda
Veronica macrostachya
Veronica macrostemon
Veronica macrostemonoides
Veronica magna
Veronica mannii
Veronica matthewsii
Veronica maximowicziana
Veronica mazanderanae
Veronica micrantha
Veronica microcarpa
Veronica micromera
Veronica micromeria
Veronica minuta
Veronica miqueliana
Veronica mirabilis
Veronica missurica
Veronica monantha
Veronica montana
Veronica montbretii
Veronica monticola
Veronica montioides
Veronica morrisonicola
Veronica multifida
Veronica muratae
Veronica myrsinoides
Veronica nevadensis
Veronica nipponica
Veronica nivea
Veronica notabilis
Veronica nummularia
Veronica nutans
Veronica obtusata
Veronica ochracea
Veronica odora
Veronica officinalis
Veronica olgensis
Veronica oligosperma
Veronica oltensis
Veronica onoei
Veronica opaca
Veronica orientalis
Veronica ovata
Veronica paederotae
Veronica panormitana
Veronica parviflora
Veronica pectinata
Veronica peduncularis
Veronica peregrina
Veronica perfoliata
Veronica persica
Veronica petraea
Veronica pimeleoides
Veronica pinguifolia
Veronica pinnata
Veronica piroliformis
Veronica planopetiolata
Veronica plantaginea
Veronica plebeia
Veronica plebia
Veronica polifolia
Veronica polita
Veronica polium
Veronica polozhiae
Veronica ponae
Veronica poppelwellii
Veronica porphyriana
Veronica praecox
Veronica propinqua
Veronica prostrata
Veronica pubescens
Veronica pusanensis
Veronica pusilla
Veronica pyrethrina
Veronica quezelii
Veronica rakaiensis
Veronica ramosissima
Veronica raoulii
Veronica rechingeri
Veronica regina-nivalis
Veronica reidii
Veronica repens
Veronica reuterana
Veronica rhodopaea
Veronica riae
Veronica rigidula
Veronica rivalis
Veronica robusta
Veronica rockii
Veronica rosea
Veronica rotunda
Veronica rotundata
Veronica rubrifolia
Veronica rupicola
Veronica ruprechtii
Veronica sajanensis
Veronica salicifolia
Veronica salicornioides
Veronica salina
Veronica samuelssonii
Veronica saturejoides
Veronica scardica
Veronica schistosa
Veronica schmidtiana
Veronica scutellata
Veronica semiglabrata
Veronica sennenii
Veronica serpyllifolia
Veronica sessiliflora
Veronica sherwoodii
Veronica siaretensis
Veronica sibthorpioides
Veronica speciosa
Veronica spicata
Veronica spp.
Veronica spuria
Veronica stamatiadae
Veronica stelleri
Veronica stenophylla
Veronica stewartii
Veronica stricta
Veronica stylophora
Veronica subalpina
Veronica subfulvida
Veronica sublobata
Veronica subsessilis
Veronica surculosa
Veronica sutchuenensis
Veronica syriaca
Veronica szechuanica
Veronica taiwanica
Veronica tauricola
Veronica teberdensis
Veronica telephiifolia
Veronica tenella
Veronica tenuifolia
Veronica tenuissima
Veronica tetragona
Veronica teucrium
Veronica thessalica
Veronica thymifolia
Veronica thymoides
Veronica tianschanica
Veronica tibetica
Veronica tournefortii
Veronica townsonii
Veronica traversii
Veronica trichadena
Veronica triloba
Veronica triphyllos
Veronica tsinglingensis
Veronica tumadzhanovii
Veronica turrilliana
Veronica umbrosa
Veronica undulata
Veronica uralensis
Veronica urticifolia
Veronica urumovii
Veronica vandellioides
Veronica vanensis
Veronica venustula
Veronica verna
Veronica vernicosa
Veronica violaefolia
Veronica virginica
Veronica viscosa
Veronica wormskjoldii
Veronica wyomingensis
Veronica x affinis
Veronica x andersonii
Veronica x balfouriana
Veronica x bidwillii
Veronica x carsei
Veronica x cassinioides
Veronica x divergens
Veronica x erecta
Veronica x franciscana
Veronica x kirkii
Veronica x lewisii
Veronica x media
Veronica x wallii
Veronica xalapensis
Veronica yildirimlii
Veronica yunnanensis
Veronica ×lackschewitzii
Veronicastrum axillare
Veronicastrum caulopterum
Veronicastrum cerasifolium
Veronicastrum japonicum
Veronicastrum sachalinense
Veronicastrum serpyllifolium
Veronicastrum sibiricum
Veronicastrum tubiflorum
Veronicastrum villosulum
Veronicastrum virginicum
Verrucaria acrotella
Verrucaria aethiobola
Verrucaria amphibia
Verrucaria amylacea
Verrucaria applanata
Verrucaria aquilella
Verrucaria arctica
Verrucaria caerulea
Verrucaria calciseda
Verrucaria calkinsiana
Verrucaria canella
Verrucaria cataleptoides
Verrucaria ceuthocarpa
Verrucaria circumspersella
Verrucaria dacryodes
Verrucaria degelii
Verrucaria devergens
Verrucaria devergescens
Verrucaria deversa
Verrucaria ditmarsica
Verrucaria elaeomelaena
Verrucaria erichsenii
Verrucaria fayettensis
Verrucaria finkiana
Verrucaria funckii
Verrucaria fuscella
Verrucaria fusconigrescens
Verrucaria glaucina
Verrucaria glaucovirens
Verrucaria halizoa
Verrucaria hydrela
Verrucaria hymnothora
Verrucaria illinoisensis
Verrucaria integra
Verrucaria internigrescens
Verrucaria iovensis
Verrucaria iowensis
Verrucaria kernstockii
Verrucaria laevata
Verrucaria lecideoides
Verrucaria lobata
Verrucaria macrostoma
Verrucaria margacea
Verrucaria marmorea
Verrucaria maura
