+Crataegomespilus dardarii
Anthemis wiedemanniana
Anthemis zyghia
Anthenantia lanata
Anthenantia texana
Anthenantia villaregalis
Anthephora ampullacea
Anthephora argentea
Anthephora belangeri
Anthephora cristata
Anthephora nigritana
Anthephora schinzii
Anthericum flavescens
Anthericum liliago
Anthericum ramosum
Anthericum reflexum
Anthericum torreyi
Anthobolus leptomerioides
Anthocephalus cadamba
Anthocercis viscosa
Anthoceros agrestis
Anthoceros arsenii
Anthoceros atlanticus
Anthoceros beltrani
Anthoceros bilobata
Anthoceros bolanderi
Anthoceros breutelii
Anthoceros carolinianus
Anthoceros communis
Anthoceros constans
Anthoceros crispulus
Anthoceros cubanus
Anthoceros curnowii
Anthoceros decurva
Anthoceros fusiformis
Anthoceros hallii
Anthoceros husnotii
Anthoceros incrassatus
Anthoceros japonicus
Anthoceros joorii
Anthoceros koreanus
Anthoceros kuhlmannii
Anthoceros kuntzeanus
Anthoceros laciniatus
Anthoceros laevis
Anthoceros lamellatus
Anthoceros lescurii
Anthoceros longicapsulus
Anthoceros major
Anthoceros megalosporus
Anthoceros meridionalis
Anthoceros miyakeanus
Anthoceros miyoshianus
Anthoceros mohrii
Anthoceros moldavicus
Anthoceros multilobulus
Anthoceros nagasakiensis
Anthoceros nordenskjoeldii
Anthoceros olneyi
Anthoceros oreganus
Anthoceros parvus
Anthoceros pearsonii
Anthoceros phymatodes
Anthoceros planus
Anthoceros pseudohusnotii
Anthoceros punctatus
Anthoceros ravenelii
Anthoceros reticulatus
Anthoceros scariosus
Anthoceros stableri
Anthoceros stomatifer
Anthoceros subcostatus
Anthoceros sulcatus
Anthochloa colusana
Anthocleista grandiflora
Anthocleista schweinfurthii
Anthodiscus obovatus
Anthodiscus pilosus
Anthogonium spp.
Anthonotha crassifolia
Anthonotha fragrans
Anthonotha macrophylla
Anthopogon crinitum
Anthopogon tonsum
Anthosachne aprica
Anthosachne falcis
Anthosachne multiflora
Anthosachne plurinervis
Anthosachne rectiseta
Anthosachne scabra
Anthosachne solandri
Anthoshorea agamii
Anthoshorea assamica
Anthoshorea bentongensis
Anthoshorea bracteolata
Anthoshorea dealbata
Anthoshorea henryana
Anthoshorea hypochra
Anthoshorea javanica
Anthoshorea lamellata
Anthoshorea resinosa
Anthoshorea roxburghii
Anthoshorea virescens
Anthospermum aethiopicum
Anthoxanthum amarum
Anthoxanthum ecklonii
Anthoxanthum flexuosum
Anthoxanthum glabrum
Anthoxanthum occidentale
Anthoxanthum ovatum
Anthoxanthum puelii
Anthoxanthum redolens
Anthoxanthum repens
Anthoxanthum spp.
Anthracothecium canellae-albae
Anthracothecium corticatum
Anthracothecium falsarium
Anthracothecium leucostomum
Anthracothecium maculare
Anthracothecium nanum
Anthracothecium ochraceoflavens
Anthracothecium ochraceoflavum
Anthracothecium pyrenuloides
Anthracothecium staurosporum
Anthracothecium subglobosum
Anthracothecium thelomorphum
Anthracothecium varians
Anthriscus longirostris
Anthriscus scandicina
Anthriscus spp.
Anthurium acaule
Anthurium acutum
Anthurium affine
Anthurium amnicola
Anthurium angustatum
Anthurium bakeri
Anthurium breviscapum
Anthurium brownii
Anthurium clavigerum
Anthurium cordifolium
Anthurium coriaceum
Anthurium crassinervium
Anthurium crystallinum
Anthurium digitatum
Anthurium dominicense
Anthurium dressleri
Anthurium durandii
Anthurium folsomianum
Anthurium forgetii
Anthurium garagaranum
Anthurium gladiifolium
Anthurium gracile
Anthurium grandifolium
Anthurium guatemalense
Anthurium harrisii
Anthurium hoffmannii
Anthurium hookeri
Anthurium hybr.
Anthurium jefense
Anthurium kunthii
Anthurium lacerdae
Anthurium lilacinum
Anthurium llewelynii
Anthurium longilaminatum
Anthurium macrophyllum
Anthurium magnificum
Anthurium myosuroides
Anthurium nymphaeifolium
Anthurium obpyriforme
Anthurium obtusum
Anthurium ovatifolium
Anthurium oxybelium
Anthurium pallidiflorum
Anthurium pedatoradiatum
Anthurium pedatum
Anthurium pentaphyllum
Anthurium pittieri
Anthurium polyschistum
Anthurium quinquenervium
Anthurium radicans
Anthurium rubrinervium
Anthurium salvinii
Anthurium sanctifidense
Anthurium scherzerianum
Anthurium schlechtendalii
Anthurium sparreorum
Anthurium spp.
Anthurium subsignatum
Anthurium supianum
Anthurium trinervium
Anthurium uleanum
Anthurium upalaense
Anthurium veitchii
Anthurium warocqueanum
Anthurium wendlingeri
Anthurium willdenowii
Anthurium x ferrierense
Anthurium x hortulanum
Anthyllis barba-jovis
Anthyllis cornicina
Anthyllis henoniana
Anthyllis hermanniae
Anthyllis lagascana
Anthyllis lotoides
Anthyllis montana
Anthyllis polyphylla
Anthyllis spp.
Anthyllis variegata
Anthyllis webbiana
Antiaris toxicaria
Anticlea chlorantha
Anticlea coloradensis
Anticlea fremontii
Antidaphne viscoidea
Antidesma bunias
Antidesma crenatum
Antidesma erostre
Antidesma ghaesembilla
Antidesma japonicum
Antidesma montanum
Antidesma rufescens
Antidesma spp.
Antidesma velutinosum
Antidesma venosum
Antidesma ×kapuae
Antigonon flavescens
Antigonon guatimalense
Antigonon macrocarpum
Antigonon spp.
Antimima compressa
Antimima fenestrata
Antiphylla oppositifolia
Antiphytum cruciatum
Antirrhinum barrelieri
Antirrhinum braun-blanquetii
Antirrhinum breweri
Antirrhinum charidemi
Antirrhinum cooperi
Antirrhinum cornutum
Antirrhinum coulterianum
Antirrhinum cyathiferum
Antirrhinum elatine
Antirrhinum elmeri
Antirrhinum filipes
Antirrhinum graniticum
Antirrhinum hispanicum
Antirrhinum hookerianum
Antirrhinum kelloggii
Antirrhinum kingii
Antirrhinum latifolium
Antirrhinum leptaleum
Antirrhinum maurandioides
Antirrhinum meonanthum
Antirrhinum molle
Antirrhinum multiflorum
Antirrhinum nuttallianum
Antirrhinum orontium
Antirrhinum sempervirens
Antirrhinum siculum
Antirrhinum spp.
Antirrhinum subsessile
Antirrhinum valentinum
Antirrhinum vexillocalyculatum
Antirrhinum virga
Antirrhinum watsonii
Antirrhinum wislizeni
Antonia ovata
Antopetitia abyssinica
Antoschmidtia bulbosa
Antrocaryon amazonicum
Antrocaryon klaineanum
Antrophyum alatum
Antrophyum lanceolatum
Antrophyum plantagineum
Anubias afzelii
Anubias barteri
Anubias heterophylla
Anubias hybr.
Anvillea garcinii
Anychia canadensis
Anychia dichotoma
Anychia polygonoides
Anychiastrum baldwinii
Anychiastrum montanum
Anychiastrum riparium
Anzina carneonivea
Aoranthe cladantha
Aotus ericoides
Aotus lanigera
Aotus procumbens
Aotus subglauca
Aotus subspinescens
Aotus tietkensii
Apalanthe schweinitzii
Apargia autumnalis
Apargia nudicaulis
Apargidium boreale
Aparisthmium cordatum
Apassalus humistratus
Apatoplaca oblongula
Apeiba glabra
Apeiba petoumo
Apeiba tibourbou
Apera baytopiana
Apera hybr.
Apera intermedia
Apera spp.
Apera triaristata
Aphanamixis grandifolia
Aphanamixis polystachya
Aphananthe aspera
Aphananthe philippinensis
Aphandra natalia
Aphanes indivisa
Aphanolejeunea cornutissima
Aphanolejeunea diaphana
Aphanolejeunea ephemeroides
Aphanolejeunea minuta
Aphanolejeunea tuberculata
Aphanopetalum resinosum
Aphanorrhegma patens
Aphanostephus arizonicus
Aphanostephus humilis
Aphanostephus kidderi
Aphanostephus potosinus
Aphantochaeta exilis
Aphelandra aurantiaca
Aphelandra flava
Aphelandra pulcherrima
Aphelandra scabra
Aphelandra sinclairiana
Aphelandra squarrosa
Aphelandra tetragona
Aphelia spp.
Aphloia theiformis
Aphragmus eschscholtzianus
Aphyllanthes monspeliensis
Aphyllodium australiense
Aphyllodium biarticulatum
Aphyllon arenosum
Aphyllon dugesii
Aphyllon tuberosum
Aphyllorchis spp.
Apiastrum patens
Apios carnea
Apios fortunei
Apium annuum
Apium australe
Apium chilense
Apium commersonii
Apium decumbens
Apium dulce
Apium echinatum
Apium leptophyllum
Apium nodiflorum
Apium panul
Apium rapaceum
Apium spp.
Apium tenuifolium
Aplectrum spp.
Aploleia monandra
Aplopappus sphaerocephalus
Aplopappus tortifolius
Apluda spp.
Apoballis acuminatissima
Apocynum ambigens
Apocynum hypericifolium
Apocynum medium
Apocynum milleri
Apocynum pictum
Apocynum pubescens
Apocynum pumilum
Apocynum sarmatiense
Apocynum scopulorum
Apocynum sibiricum
Apocynum spp.
Apocynum suksdorfii
Apocynum venetum
Apocynum x floribundum
Apodanthera anatuyana
Apodanthera argentea
Apodanthera biflora
Apodanthera buraeavii
Apodanthera catharinensis
Apodanthera cinerea
Apodanthera congestiflora
Apodanthera crispa
Apodanthera cucurbitoides
Apodanthera eriocalyx
Apodanthera fasciculata
Apodanthera ferreyrana
Apodanthera galeottii
Apodanthera glaziovii
Apodanthera hatschbachii
Apodanthera herrerae
Apodanthera hindii
Apodanthera hirtella
Apodanthera laciniosa
Apodanthera latipetala
Apodanthera longipedicellata
Apodanthera mandonii
Apodanthera mathewsii
Apodanthera moqueguana
Apodanthera mucronata
Apodanthera palmeri
Apodanthera pedisecta
Apodanthera roseana
Apodanthera sagittifolia
Apodanthera spp.
Apodanthera succulenta
Apodanthera trifoliata
Apodanthera tumbeziana
Apodanthera ulei
Apodanthera villosa
Apodanthera weberbaueri
Apodasmia similis
Apodolirion macowanii
Apodytes dimidiata
Apollonias barbujana
Aponogeton abyssinicus
Aponogeton boivinianus
Aponogeton capuronii
Aponogeton crispus
Aponogeton desertorum
Aponogeton junceus
Aponogeton lakhonensis
Aponogeton leptostachyus
Aponogeton longiplumulosus
Aponogeton madagascariensis
Aponogeton natalensis
Aponogeton natans
Aponogeton ulvaceus
Aponogeton undulatus
Apoplanesia paniculata
Aporocactus flagelliformis
Aporostylis spp.
Aporrhiza paniculata
Apostasia spp.
Apotreubia nana
Appendicula reflexa
Appendicula spp.
Apscaviroid citrus bent leaf viroid
Apscaviroid citrus dwarfing viroid
Apscaviroid citrus viroid v
Apscaviroid citrus viroid vi
Aptenia lancifolia
Apteria hymenanthera
Aptosimum radiatum
Apuleia leiocarpa
Aquilaria apiculata
Aquilaria baillonii
Aquilaria banaensis
Aquilaria beccariana
Aquilaria brachyantha
Aquilaria citrinicarpa
Aquilaria crassna
Aquilaria cumingiana
Aquilaria filaria
Aquilaria hirta
Aquilaria malaccensis
Aquilaria microcarpa
Aquilaria parvifolia
Aquilaria rostrata
Aquilaria sinensis
Aquilaria spp.
Aquilaria subintegra
Aquilaria urdanetensis
Aquilaria yunnanensis
Aquilegia afghanica
Aquilegia alpina
Aquilegia amurensis
Aquilegia atrata
Aquilegia atrovinosa
Aquilegia aurea
Aquilegia australis
Aquilegia baluchistanica
Aquilegia barbaricina
Aquilegia bernardii
Aquilegia bertolonii
Aquilegia borodinii
Aquilegia brachyceras
Aquilegia buergeriana
Aquilegia champagnatii
Aquilegia chitralensis
Aquilegia coccinea
Aquilegia colchica
Aquilegia dinarica
Aquilegia dumeticola
Aquilegia ecalcarata
Aquilegia einseleana
Aquilegia euchroma
Aquilegia fosteri
Aquilegia fragrans
Aquilegia glandulosa
Aquilegia gracillima
Aquilegia grata
Aquilegia hybr.
Aquilegia incurvata
Aquilegia kareliniana
Aquilegia kitaibelii
Aquilegia kurramensis
Aquilegia lactiflora
Aquilegia latiuscula
Aquilegia litardierei
Aquilegia maimanica
Aquilegia microcentra
Aquilegia mohavensis
Aquilegia moorcroftiana
Aquilegia nigricans
Aquilegia nivalis
Aquilegia nugorensis
Aquilegia nuragica
Aquilegia olympica
Aquilegia ottonis
Aquilegia oxysepala
Aquilegia pancicii
Aquilegia parviflora
Aquilegia phoenicantha
Aquilegia pubiflora
Aquilegia pyrenaica
Aquilegia rockii
Aquilegia shockleyi
Aquilegia sibirica
Aquilegia skinneri
Aquilegia spp.
Aquilegia thalictrifolia
Aquilegia transsilvanica
Aquilegia viridiflora
Aquilegia viscosa
Aquilegia x cultorum
Aquilegia x helenae
Aquilegia x stuartii
Aquilegia yabeana
Arabidopsis glauca
Arabidopsis halleri
Arabidopsis novae-angliae
Arabidopsis richardsonii
Arabis acutina
Arabis angulata
Arabis arcoidea
Arabis atriflora
Arabis atrorubens
Arabis aubretioides
Arabis auriculata
Arabis bourgovii
Arabis brachycarpa
Arabis bridgeri
Arabis bulbosa
Arabis burkii
Arabis caduca
Arabis campyloloba
Arabis collina
Arabis collinsii
Arabis columbiana
Arabis confinis
Arabis connexa
Arabis consanguinea
Arabis covillei
Arabis dacotica
Arabis depauperata
Arabis deserti
Arabis dianthifolia
Arabis diehlii
Arabis drepanoloba
Arabis duriuscula
Arabis elegans
Arabis eremophila
Arabis exilis
Arabis filifolia
Arabis formosa
Arabis goodrichii
Arabis gracilenta
Arabis hookeri
Arabis howellii
Arabis inamoena
Arabis interposita
Arabis kazbegi
Arabis laevigata
Arabis leibergii
Arabis lignipes
Arabis lyrifolia
Arabis macella
Arabis macounii
Arabis maxima
Arabis mcdougalii
Arabis nemorensis
Arabis nevadensis
Arabis nova
Arabis oligantha
Arabis olympica
Arabis ovata
Arabis oxyphylla
Arabis pendulocarpa
Arabis peramoena
Arabis perelegans
Arabis pinetorum
Arabis planisiliqua
Arabis platyloba
Arabis platysperma
Arabis polyantha
Arabis polytricha
Arabis porphyrea
Arabis recondita
Arabis retrofracta
Arabis rhodanthus
Arabis rhomboidea
Arabis scopoliana
Arabis setigera
Arabis setulosa
Arabis soyeri
Arabis spp.
Arabis subserrata
Arabis tenuicula
Arabis tenuis
Arabis verna
Arabis virginica
Arabis viridis
Arabis whitedii
Arabis wyndii
Arabis x arendsii
Arabis x kellereri
Arabis x sturii
Aracamunia spp.
Arachis appressipila
Arachis archeri
Arachis batizocoi
Arachis benensis
Arachis benthamii
Arachis brevipetiolata
Arachis burchellii
Arachis burkartii
Arachis cardenasii
Arachis chiquitana
Arachis correntina
Arachis cruziana
Arachis cryptopotamica
Arachis dardani
Arachis decora
Arachis diogoi
Arachis douradiana
Arachis duranensis
Arachis giacomettii
Arachis glandulifera
Arachis gracilis
Arachis gregoryi
Arachis guaranitica
Arachis hassleri
Arachis hatschbachii
Arachis helodes
Arachis hermannii
Arachis herzogii
Arachis hoehnei
Arachis hybr.
Arachis inflata
Arachis interrupta
Arachis ipaensis
Arachis kempff-mercadoi
Arachis krapovickasii
Arachis kretschmeri
Arachis kuhlmannii
Arachis lignosa
Arachis linearifolia
Arachis lutescens
Arachis macedoi
Arachis magna
Arachis major
Arachis marginata
Arachis martii
Arachis matiensis
Arachis microsperma
Arachis nitida
Arachis oteroi
Arachis palustris
Arachis paraguariensis
Arachis pflugeae
Arachis pietrarellii
Arachis porphyrocalyx
Arachis praecox
Arachis pseudovillosa
Arachis pusilla
Arachis retusa
Arachis rigonii
Arachis schininii
Arachis seridoensis
Arachis sesquijuga
Arachis setinervosa
Arachis simpsonii
Arachis spp.
Arachis stenophylla
Arachis stenosperma
Arachis subcoriacea
Arachis submarginata
Arachis trinitensis
Arachis triseminata
Arachis tuberosa
Arachis valida
Arachis vallsii
Arachis veigae
Arachis villosa
Arachis williamsii
Arachis x batizogaea
Arachniodes aristata
Arachniodes aspidioides
Arachniodes standishii
Arachnis flos-aeris
Arachnis hookeriana
Arachnis spp.
Arachnis x maingayi
Arachnitis uniflora
Aragallus argophyllus
Aragallus articulatus
Aragallus atropurpureus
Aragallus besseyi
Aragallus oreophilus
Aragallus splendens
Aragallus ventosus
Aragallus viscidulus
Aralia atropurpurea
Aralia bicrenata
Aralia bipinnata
Aralia cachemirica
Aralia continentalis
Aralia dasyphylla
Aralia edulis
Aralia foliolosa
Aralia schmidtii
Aralia spp.
Aralia stipulata
Aranella fimbriata
Arapatiella emarginata
Arapatiella psilophylla
Araucaria hunsteinii
Araucaria imbricata
Araucaria laubenfelsii
Araucaria luxurians
Araucaria montana
Araucaria muelleri
Araucaria rulei
Araucaria schmidii
Araucaria spp.
Araujia megapotamica
Arbuscula alleghaniensis
Arbuscula leibergii
Arbutus alpina
Arbutus andrachne
Arbutus canariensis
Arbutus spp.
Arbutus texana
Arbutus x andrachnoides
Arbutus x androsterilis
Arcangelisia flava
Arceuthobium abietinum
Arceuthobium azoricum
Arceuthobium cryptopodum
Arceuthobium globosum
Arceuthobium oxycedri
Arceuthobium spp.
Archangelica officinalis
Archanthemis marschalliana
Archidendron bigeminum
Archidendron bubalinum
Archidendron clypearia
Archidendron ellipticum
Archidendron grandiflorum
Archidendron jiringa
Archidendron kanisii
Archidendron kunstleri
Archidendron lucidum
Archidendron palauense
Archidendron pauciflorum
Archidendron scutiferum
Archidendron spp.
Archidendron utile
Archidendropsis basaltica
Archidendropsis thozetiana
Archidium floridanum
Archidium longifolium
Archigrammitis friderici-et-pauli
Archontophoenix cunninghamiana
Archontophoenix myolensis
Archontophoenix purpurea
Archontophoenix spp.
Archontophoenix tuckeri
Arctagrostis angustifolia
Arctagrostis poaeoides
Arctium spp.
Arctium vulgare
Arctium ×nothum
Arctoa falcata
Arctocetraria andrejevii
Arctocetraria nigricascens
Arctogentia aurea
Arctoparmelia aleuritica
